# This file is part of the Soletta Project
#
# Copyright (C) 2015 Intel Corporation. All rights reserved.
#
# Licensed under the Apache License, Version 2.0 (the "License");
# you may not use this file except in compliance with the License.
# You may obtain a copy of the License at
#
#     http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing, software
# distributed under the License is distributed on an "AS IS" BASIS,
# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
# See the License for the specific language governing permissions and
# limitations under the License.


#### Week 0 ####
### Monday ###
14 11:00 Moisture 30
14 11:00 Fertilizer 2.1
14 11:00 END_EXPECTATIONS
14 11:01 WaterVolume 0

14 12:00 BEGIN_EXPECTATIONS
14 12:00 Temperature 23
14 12:00 WaterVolume 0
14 12:00 Light 80
14 12:00 EXP_WaterVolume 0
14 12:00 Moisture 30
14 12:00 Fertilizer 2.4
14 12:00 END_EXPECTATIONS
14 12:01 WaterVolume 0

14 13:00 BEGIN_EXPECTATIONS
14 13:00 Temperature 22
14 13:00 WaterVolume 0
14 13:00 Light 70
14 13:00 EXP_WaterVolume 0
14 13:00 Moisture 30
14 13:00 Fertilizer 1.5
14 13:00 END_EXPECTATIONS
14 13:01 WaterVolume 0

14 14:00 BEGIN_EXPECTATIONS
14 14:00 Temperature 22
14 14:00 WaterVolume 0
14 14:00 Light 70
14 14:00 EXP_WaterVolume 40
14 14:00 Moisture 26
14 14:00 Fertilizer 2.4
14 14:00 END_EXPECTATIONS
14 14:01 WaterVolume 40

14 15:00 BEGIN_EXPECTATIONS
14 15:00 Temperature 22
14 15:00 WaterVolume 0
14 15:00 Light 70
14 15:00 EXP_WaterVolume 40
14 15:00 Moisture 25
14 15:00 Fertilizer 1.7
14 15:00 END_EXPECTATIONS
14 15:01 WaterVolume 40

14 16:00 BEGIN_EXPECTATIONS
14 16:00 Temperature 22
14 16:00 WaterVolume 0
14 16:00 Light 65
14 16:00 EXP_WaterVolume 40
14 16:00 Moisture 29
14 16:00 Fertilizer 2.7
14 16:00 END_EXPECTATIONS
14 16:01 WaterVolume 40

14 17:00 BEGIN_EXPECTATIONS
14 17:00 Temperature 22
14 17:00 WaterVolume 0
14 17:00 Light 60
14 17:00 EXP_WaterVolume 40
14 17:00 Moisture 28
14 17:00 Fertilizer 1.2
14 17:00 END_EXPECTATIONS
14 17:01 WaterVolume 40

14 18:00 BEGIN_EXPECTATIONS
14 18:00 Temperature 21
14 18:00 WaterVolume 0
14 18:00 Light 50
14 18:00 EXP_WaterVolume 40
14 18:00 Moisture 27
14 18:00 Fertilizer 1.1
14 18:00 END_EXPECTATIONS
14 18:01 WaterVolume 40

14 19:00 BEGIN_EXPECTATIONS
14 19:00 Temperature 20
14 19:00 WaterVolume 0
14 19:00 Light 30
14 19:00 EXP_WaterVolume 40
14 19:00 Moisture 26
14 19:00 Fertilizer 2.8
14 19:00 END_EXPECTATIONS
14 19:01 WaterVolume 40

14 20:00 BEGIN_EXPECTATIONS
14 20:00 Temperature 19
14 20:00 WaterVolume 0
14 20:00 Light 10
14 20:00 EXP_WaterVolume 40
14 20:00 Moisture 29
14 20:00 Fertilizer 2.2
14 20:00 END_EXPECTATIONS
14 20:01 WaterVolume 40

14 21:00 BEGIN_EXPECTATIONS
14 21:00 Temperature 19
14 21:00 WaterVolume 0
14 21:00 Light 10
14 21:00 EXP_WaterVolume 0
14 21:00 Moisture 31
14 21:00 Fertilizer 1.6
14 21:00 END_EXPECTATIONS
14 21:01 WaterVolume 0

14 22:00 BEGIN_EXPECTATIONS
14 22:00 Temperature 19
14 22:00 WaterVolume 0
14 22:00 Light 10
14 22:00 EXP_WaterVolume 40
14 22:00 Moisture 27
14 22:00 Fertilizer 1.1
14 22:00 END_EXPECTATIONS
14 22:01 WaterVolume 40

14 23:00 BEGIN_EXPECTATIONS
14 23:00 Temperature 19
14 23:00 WaterVolume 0
14 23:00 Light 10
14 23:00 EXP_WaterVolume 40
14 23:00 Moisture 29
14 23:00 Fertilizer 1.6
14 23:00 END_EXPECTATIONS
14 23:01 WaterVolume 40

### Tuesday ###
15 0:00 BEGIN_EXPECTATIONS
15 0:00 Temperature 18
15 0:00 WaterVolume 0
15 0:00 Light 10
15 0:00 EXP_WaterVolume 0
15 0:00 Moisture 31
15 0:00 Fertilizer 1.3
15 0:00 END_EXPECTATIONS
15 0:01 WaterVolume 0

15 1:00 BEGIN_EXPECTATIONS
15 1:00 Temperature 18
15 1:00 WaterVolume 0
15 1:00 Light 11
15 1:00 EXP_WaterVolume 40
15 1:00 Moisture 29
15 1:00 Fertilizer 2.6
15 1:00 END_EXPECTATIONS
15 1:01 WaterVolume 40

15 2:00 BEGIN_EXPECTATIONS
15 2:00 Temperature 18
15 2:00 WaterVolume 0
15 2:00 Light 13
15 2:00 EXP_WaterVolume 0
15 2:00 Moisture 32
15 2:00 Fertilizer 1.0
15 2:00 END_EXPECTATIONS
15 2:01 WaterVolume 0

15 3:00 BEGIN_EXPECTATIONS
15 3:00 Temperature 18
15 3:00 WaterVolume 0
15 3:00 Light 15
15 3:00 EXP_WaterVolume 40
15 3:00 Moisture 29
15 3:00 Fertilizer 1.5
15 3:00 END_EXPECTATIONS
15 3:01 WaterVolume 40

15 4:00 BEGIN_EXPECTATIONS
15 4:00 Temperature 19
15 4:00 WaterVolume 0
15 4:00 Light 20
15 4:00 EXP_WaterVolume 0
15 4:00 Moisture 32
15 4:00 Fertilizer 2.6
15 4:00 END_EXPECTATIONS
15 4:01 WaterVolume 0

15 5:00 BEGIN_EXPECTATIONS
15 5:00 Temperature 19
15 5:00 WaterVolume 0
15 5:00 Light 25
15 5:00 EXP_WaterVolume 40
15 5:00 Moisture 29
15 5:00 Fertilizer 1.2
15 5:00 END_EXPECTATIONS
15 5:01 WaterVolume 40

15 6:00 BEGIN_EXPECTATIONS
15 6:00 Temperature 20
15 6:00 WaterVolume 0
15 6:00 Light 40
15 6:00 EXP_WaterVolume 0
15 6:00 Moisture 30
15 6:00 Fertilizer 1.8
15 6:00 END_EXPECTATIONS
15 6:01 WaterVolume 0

15 7:00 BEGIN_EXPECTATIONS
15 7:00 Temperature 20
15 7:00 WaterVolume 0
15 7:00 Light 45
15 7:00 EXP_WaterVolume 40
15 7:00 Moisture 29
15 7:00 Fertilizer 1.1
15 7:00 END_EXPECTATIONS
15 7:01 WaterVolume 40

15 8:00 BEGIN_EXPECTATIONS
15 8:00 Temperature 20
15 8:00 WaterVolume 0
15 8:00 Light 50
15 8:00 EXP_WaterVolume 0
15 8:00 Moisture 50
15 8:00 Fertilizer 1.2
15 8:00 END_EXPECTATIONS
15 8:01 WaterVolume 0

15 9:00 BEGIN_EXPECTATIONS
15 9:00 Temperature 20
15 9:00 WaterVolume 0
15 9:00 Light 50
15 9:00 EXP_WaterVolume 0
15 9:00 Moisture 49
15 9:00 Fertilizer 2.6
15 9:00 END_EXPECTATIONS
15 9:01 WaterVolume 0

15 10:00 BEGIN_EXPECTATIONS
15 10:00 Temperature 20
15 10:00 WaterVolume 0
15 10:00 Light 50
15 10:00 EXP_WaterVolume 0
15 10:00 Moisture 47
15 10:00 Fertilizer 1.6
15 10:00 END_EXPECTATIONS
15 10:01 WaterVolume 0

15 11:00 BEGIN_EXPECTATIONS
15 11:00 Temperature 21
15 11:00 WaterVolume 0
15 11:00 Light 60
15 11:00 EXP_WaterVolume 0
15 11:00 Moisture 43
15 11:00 Fertilizer 2.4
15 11:00 END_EXPECTATIONS
15 11:01 WaterVolume 0

15 12:00 BEGIN_EXPECTATIONS
15 12:00 Temperature 22
15 12:00 WaterVolume 0
15 12:00 Light 80
15 12:00 EXP_WaterVolume 0
15 12:00 Moisture 41
15 12:00 Fertilizer 1.0
15 12:00 END_EXPECTATIONS
15 12:01 WaterVolume 0

15 13:00 BEGIN_EXPECTATIONS
15 13:00 Temperature 21
15 13:00 WaterVolume 0
15 13:00 Light 70
15 13:00 EXP_WaterVolume 0
15 13:00 Moisture 36
15 13:00 Fertilizer 1.3
15 13:00 END_EXPECTATIONS
15 13:01 WaterVolume 0

15 14:00 BEGIN_EXPECTATIONS
15 14:00 Temperature 21
15 14:00 WaterVolume 0
15 14:00 Light 70
15 14:00 EXP_WaterVolume 0
15 14:00 Moisture 36
15 14:00 Fertilizer 2.4
15 14:00 END_EXPECTATIONS
15 14:01 WaterVolume 0

15 15:00 BEGIN_EXPECTATIONS
15 15:00 Temperature 21
15 15:00 WaterVolume 0
15 15:00 Light 70
15 15:00 EXP_WaterVolume 0
15 15:00 Moisture 35
15 15:00 Fertilizer 1.2
15 15:00 END_EXPECTATIONS
15 15:01 WaterVolume 0

15 16:00 BEGIN_EXPECTATIONS
15 16:00 Temperature 21
15 16:00 WaterVolume 0
15 16:00 Light 65
15 16:00 EXP_WaterVolume 0
15 16:00 Moisture 33
15 16:00 Fertilizer 1.7
15 16:00 END_EXPECTATIONS
15 16:01 WaterVolume 0

15 17:00 BEGIN_EXPECTATIONS
15 17:00 Temperature 21
15 17:00 WaterVolume 0
15 17:00 Light 60
15 17:00 EXP_WaterVolume 40
15 17:00 Moisture 29
15 17:00 Fertilizer 1.0
15 17:00 END_EXPECTATIONS
15 17:01 WaterVolume 40

15 18:00 BEGIN_EXPECTATIONS
15 18:00 Temperature 20
15 18:00 WaterVolume 0
15 18:00 Light 50
15 18:00 EXP_WaterVolume 0
15 18:00 Moisture 32
15 18:00 Fertilizer 1.9
15 18:00 END_EXPECTATIONS
15 18:01 WaterVolume 0

15 19:00 BEGIN_EXPECTATIONS
15 19:00 Temperature 19
15 19:00 WaterVolume 0
15 19:00 Light 30
15 19:00 EXP_WaterVolume 40
15 19:00 Moisture 27
15 19:00 Fertilizer 2.3
15 19:00 END_EXPECTATIONS
15 19:01 WaterVolume 40

15 20:00 BEGIN_EXPECTATIONS
15 20:00 Temperature 18
15 20:00 WaterVolume 0
15 20:00 Light 10
15 20:00 EXP_WaterVolume 40
15 20:00 Moisture 26
15 20:00 Fertilizer 2.1
15 20:00 END_EXPECTATIONS
15 20:01 WaterVolume 40

15 21:00 BEGIN_EXPECTATIONS
15 21:00 Temperature 18
15 21:00 WaterVolume 0
15 21:00 Light 10
15 21:00 EXP_WaterVolume 0
15 21:00 Moisture 30
15 21:00 Fertilizer 2.7
15 21:00 END_EXPECTATIONS
15 21:01 WaterVolume 0

15 22:00 BEGIN_EXPECTATIONS
15 22:00 Temperature 18
15 22:00 WaterVolume 0
15 22:00 Light 10
15 22:00 EXP_WaterVolume 0
15 22:00 Moisture 30
15 22:00 Fertilizer 1.5
15 22:00 END_EXPECTATIONS
15 22:01 WaterVolume 0

15 23:00 BEGIN_EXPECTATIONS
15 23:00 Temperature 18
15 23:00 WaterVolume 0
15 23:00 Light 10
15 23:00 EXP_WaterVolume 40
15 23:00 Moisture 27
15 23:00 Fertilizer 1.0
15 23:00 END_EXPECTATIONS
15 23:01 WaterVolume 40

### Wednesday ###
16 0:00 BEGIN_EXPECTATIONS
16 0:00 Temperature 15
16 0:00 WaterVolume 0
16 0:00 Light 10
16 0:00 EXP_WaterVolume 0
16 0:00 Moisture 50
16 0:00 Fertilizer 1.5
16 0:00 END_EXPECTATIONS
16 0:01 WaterVolume 0

16 1:00 BEGIN_EXPECTATIONS
16 1:00 Temperature 15
16 1:00 WaterVolume 0
16 1:00 Light 11
16 1:00 EXP_WaterVolume 0
16 1:00 Moisture 47
16 1:00 Fertilizer 2.6
16 1:00 END_EXPECTATIONS
16 1:01 WaterVolume 0

16 2:00 BEGIN_EXPECTATIONS
16 2:00 Temperature 15
16 2:00 WaterVolume 0
16 2:00 Light 13
16 2:00 EXP_WaterVolume 0
16 2:00 Moisture 47
16 2:00 Fertilizer 2.9
16 2:00 END_EXPECTATIONS
16 2:01 WaterVolume 0

16 3:00 BEGIN_EXPECTATIONS
16 3:00 Temperature 15
16 3:00 WaterVolume 0
16 3:00 Light 15
16 3:00 EXP_WaterVolume 0
16 3:00 Moisture 42
16 3:00 Fertilizer 1.1
16 3:00 END_EXPECTATIONS
16 3:01 WaterVolume 0

16 4:00 BEGIN_EXPECTATIONS
16 4:00 Temperature 16
16 4:00 WaterVolume 0
16 4:00 Light 20
16 4:00 EXP_WaterVolume 0
16 4:00 Moisture 40
16 4:00 Fertilizer 2.1
16 4:00 END_EXPECTATIONS
16 4:01 WaterVolume 0

16 5:00 BEGIN_EXPECTATIONS
16 5:00 Temperature 16
16 5:00 WaterVolume 0
16 5:00 Light 25
16 5:00 EXP_WaterVolume 0
16 5:00 Moisture 35
16 5:00 Fertilizer 2.1
16 5:00 END_EXPECTATIONS
16 5:01 WaterVolume 0

16 6:00 BEGIN_EXPECTATIONS
16 6:00 Temperature 17
16 6:00 WaterVolume 0
16 6:00 Light 40
16 6:00 EXP_WaterVolume 0
16 6:00 Moisture 32
16 6:00 Fertilizer 1.8
16 6:00 END_EXPECTATIONS
16 6:01 WaterVolume 0

16 7:00 BEGIN_EXPECTATIONS
16 7:00 Temperature 17
16 7:00 WaterVolume 0
16 7:00 Light 45
16 7:00 EXP_WaterVolume 0
16 7:00 Moisture 32
16 7:00 Fertilizer 2.2
16 7:00 END_EXPECTATIONS
16 7:01 WaterVolume 0

16 8:00 BEGIN_EXPECTATIONS
16 8:00 Temperature 17
16 8:00 WaterVolume 0
16 8:00 Light 50
16 8:00 EXP_WaterVolume 0
16 8:00 Moisture 32
16 8:00 Fertilizer 2.9
16 8:00 END_EXPECTATIONS
16 8:01 WaterVolume 0

16 9:00 BEGIN_EXPECTATIONS
16 9:00 Temperature 17
16 9:00 WaterVolume 0
16 9:00 Light 50
16 9:00 EXP_WaterVolume 0
16 9:00 Moisture 32
16 9:00 Fertilizer 2.8
16 9:00 END_EXPECTATIONS
16 9:01 WaterVolume 0

16 10:00 BEGIN_EXPECTATIONS
16 10:00 Temperature 17
16 10:00 WaterVolume 0
16 10:00 Light 50
16 10:00 EXP_WaterVolume 40
16 10:00 Moisture 27
16 10:00 Fertilizer 2.5
16 10:00 END_EXPECTATIONS
16 10:01 WaterVolume 40

16 11:00 BEGIN_EXPECTATIONS
16 11:00 Temperature 18
16 11:00 WaterVolume 0
16 11:00 Light 60
16 11:00 EXP_WaterVolume 40
16 11:00 Moisture 28
16 11:00 Fertilizer 2.8
16 11:00 END_EXPECTATIONS
16 11:01 WaterVolume 40

16 12:00 BEGIN_EXPECTATIONS
16 12:00 Temperature 19
16 12:00 WaterVolume 0
16 12:00 Light 80
16 12:00 EXP_WaterVolume 0
16 12:00 Moisture 32
16 12:00 Fertilizer 1.7
16 12:00 END_EXPECTATIONS
16 12:01 WaterVolume 0

16 13:00 BEGIN_EXPECTATIONS
16 13:00 Temperature 18
16 13:00 WaterVolume 0
16 13:00 Light 70
16 13:00 EXP_WaterVolume 0
16 13:00 Moisture 30
16 13:00 Fertilizer 1.0
16 13:00 END_EXPECTATIONS
16 13:01 WaterVolume 0

16 14:00 BEGIN_EXPECTATIONS
16 14:00 Temperature 18
16 14:00 WaterVolume 0
16 14:00 Light 70
16 14:00 EXP_WaterVolume 40
16 14:00 Moisture 27
16 14:00 Fertilizer 1.8
16 14:00 END_EXPECTATIONS
16 14:01 WaterVolume 40

16 15:00 BEGIN_EXPECTATIONS
16 15:00 Temperature 18
16 15:00 WaterVolume 0
16 15:00 Light 70
16 15:00 EXP_WaterVolume 40
16 15:00 Moisture 27
16 15:00 Fertilizer 1.0
16 15:00 END_EXPECTATIONS
16 15:01 WaterVolume 40

16 16:00 BEGIN_EXPECTATIONS
16 16:00 Temperature 18
16 16:00 WaterVolume 0
16 16:00 Light 65
16 16:00 EXP_WaterVolume 40
16 16:00 Moisture 29
16 16:00 Fertilizer 2.5
16 16:00 END_EXPECTATIONS
16 16:01 WaterVolume 40

16 17:00 BEGIN_EXPECTATIONS
16 17:00 Temperature 18
16 17:00 WaterVolume 0
16 17:00 Light 60
16 17:00 EXP_WaterVolume 0
16 17:00 Moisture 33
16 17:00 Fertilizer 1.9
16 17:00 END_EXPECTATIONS
16 17:01 WaterVolume 0

16 18:00 BEGIN_EXPECTATIONS
16 18:00 Temperature 17
16 18:00 WaterVolume 0
16 18:00 Light 50
16 18:00 EXP_WaterVolume 40
16 18:00 Moisture 29
16 18:00 Fertilizer 1.5
16 18:00 END_EXPECTATIONS
16 18:01 WaterVolume 40

16 19:00 BEGIN_EXPECTATIONS
16 19:00 Temperature 16
16 19:00 WaterVolume 0
16 19:00 Light 30
16 19:00 EXP_WaterVolume 40
16 19:00 Moisture 29
16 19:00 Fertilizer 1.2
16 19:00 END_EXPECTATIONS
16 19:01 WaterVolume 40

16 20:00 BEGIN_EXPECTATIONS
16 20:00 Temperature 15
16 20:00 WaterVolume 0
16 20:00 Light 10
16 20:00 EXP_WaterVolume 40
16 20:00 Moisture 28
16 20:00 Fertilizer 2.1
16 20:00 END_EXPECTATIONS
16 20:01 WaterVolume 40

16 21:00 BEGIN_EXPECTATIONS
16 21:00 Temperature 15
16 21:00 WaterVolume 0
16 21:00 Light 10
16 21:00 EXP_WaterVolume 0
16 21:00 Moisture 32
16 21:00 Fertilizer 1.8
16 21:00 END_EXPECTATIONS
16 21:01 WaterVolume 0

16 22:00 BEGIN_EXPECTATIONS
16 22:00 Temperature 15
16 22:00 WaterVolume 0
16 22:00 Light 10
16 22:00 EXP_WaterVolume 40
16 22:00 Moisture 28
16 22:00 Fertilizer 1.7
16 22:00 END_EXPECTATIONS
16 22:01 WaterVolume 40

16 23:00 BEGIN_EXPECTATIONS
16 23:00 Temperature 15
16 23:00 WaterVolume 0
16 23:00 Light 10
16 23:00 EXP_WaterVolume 0
16 23:00 Moisture 50
16 23:00 Fertilizer 1.6
16 23:00 END_EXPECTATIONS
16 23:01 WaterVolume 0

### Thursday ###
17 0:00 BEGIN_EXPECTATIONS
17 0:00 Temperature 23
17 0:00 WaterVolume 0
17 0:00 Light 10
17 0:00 EXP_WaterVolume 0
17 0:00 Moisture 49
17 0:00 Fertilizer 1.1
17 0:00 END_EXPECTATIONS
17 0:01 WaterVolume 0

17 1:00 BEGIN_EXPECTATIONS
17 1:00 Temperature 23
17 1:00 WaterVolume 0
17 1:00 Light 11
17 1:00 EXP_WaterVolume 0
17 1:00 Moisture 46
17 1:00 Fertilizer 2.5
17 1:00 END_EXPECTATIONS
17 1:01 WaterVolume 0

17 2:00 BEGIN_EXPECTATIONS
17 2:00 Temperature 23
17 2:00 WaterVolume 0
17 2:00 Light 13
17 2:00 EXP_WaterVolume 0
17 2:00 Moisture 44
17 2:00 Fertilizer 2.1
17 2:00 END_EXPECTATIONS
17 2:01 WaterVolume 0

17 3:00 BEGIN_EXPECTATIONS
17 3:00 Temperature 23
17 3:00 WaterVolume 0
17 3:00 Light 15
17 3:00 EXP_WaterVolume 0
17 3:00 Moisture 41
17 3:00 Fertilizer 2.3
17 3:00 END_EXPECTATIONS
17 3:01 WaterVolume 0

17 4:00 BEGIN_EXPECTATIONS
17 4:00 Temperature 24
17 4:00 WaterVolume 0
17 4:00 Light 20
17 4:00 EXP_WaterVolume 0
17 4:00 Moisture 41
17 4:00 Fertilizer 1.2
17 4:00 END_EXPECTATIONS
17 4:01 WaterVolume 0

17 5:00 BEGIN_EXPECTATIONS
17 5:00 Temperature 24
17 5:00 WaterVolume 0
17 5:00 Light 25
17 5:00 EXP_WaterVolume 0
17 5:00 Moisture 38
17 5:00 Fertilizer 1.7
17 5:00 END_EXPECTATIONS
17 5:01 WaterVolume 0

17 6:00 BEGIN_EXPECTATIONS
17 6:00 Temperature 25
17 6:00 WaterVolume 0
17 6:00 Light 40
17 6:00 EXP_WaterVolume 0
17 6:00 Moisture 37
17 6:00 Fertilizer 2.9
17 6:00 END_EXPECTATIONS
17 6:01 WaterVolume 0

17 7:00 BEGIN_EXPECTATIONS
17 7:00 Temperature 25
17 7:00 WaterVolume 0
17 7:00 Light 45
17 7:00 EXP_WaterVolume 0
17 7:00 Moisture 32
17 7:00 Fertilizer 2.7
17 7:00 END_EXPECTATIONS
17 7:01 WaterVolume 0

17 8:00 BEGIN_EXPECTATIONS
17 8:00 Temperature 25
17 8:00 WaterVolume 0
17 8:00 Light 50
17 8:00 EXP_WaterVolume 40
17 8:00 Moisture 29
17 8:00 Fertilizer 2.1
17 8:00 END_EXPECTATIONS
17 8:01 WaterVolume 40

17 9:00 BEGIN_EXPECTATIONS
17 9:00 Temperature 25
17 9:00 WaterVolume 0
17 9:00 Light 50
17 9:00 EXP_WaterVolume 0
17 9:00 Moisture 33
17 9:00 Fertilizer 2.7
17 9:00 END_EXPECTATIONS
17 9:01 WaterVolume 0

17 10:00 BEGIN_EXPECTATIONS
17 10:00 Temperature 25
17 10:00 WaterVolume 0
17 10:00 Light 50
17 10:00 EXP_WaterVolume 40
17 10:00 Moisture 28
17 10:00 Fertilizer 1.6
17 10:00 END_EXPECTATIONS
17 10:01 WaterVolume 40

17 11:00 BEGIN_EXPECTATIONS
17 11:00 Temperature 26
17 11:00 WaterVolume 0
17 11:00 Light 60
17 11:00 EXP_WaterVolume 40
17 11:00 Moisture 27
17 11:00 Fertilizer 1.8
17 11:00 END_EXPECTATIONS
17 11:01 WaterVolume 40

17 12:00 BEGIN_EXPECTATIONS
17 12:00 Temperature 27
17 12:00 WaterVolume 0
17 12:00 Light 80
17 12:00 EXP_WaterVolume 40
17 12:00 Moisture 27
17 12:00 Fertilizer 2.9
17 12:00 END_EXPECTATIONS
17 12:01 WaterVolume 40

17 13:00 BEGIN_EXPECTATIONS
17 13:00 Temperature 26
17 13:00 WaterVolume 0
17 13:00 Light 70
17 13:00 EXP_WaterVolume 40
17 13:00 Moisture 26
17 13:00 Fertilizer 1.9
17 13:00 END_EXPECTATIONS
17 13:01 WaterVolume 40

17 14:00 BEGIN_EXPECTATIONS
17 14:00 Temperature 26
17 14:00 WaterVolume 0
17 14:00 Light 70
17 14:00 EXP_WaterVolume 40
17 14:00 Moisture 25
17 14:00 Fertilizer 2.6
17 14:00 END_EXPECTATIONS
17 14:01 WaterVolume 40

17 15:00 BEGIN_EXPECTATIONS
17 15:00 Temperature 26
17 15:00 WaterVolume 0
17 15:00 Light 70
17 15:00 EXP_WaterVolume 40
17 15:00 Moisture 26
17 15:00 Fertilizer 2.5
17 15:00 END_EXPECTATIONS
17 15:01 WaterVolume 40

17 16:00 BEGIN_EXPECTATIONS
17 16:00 Temperature 26
17 16:00 WaterVolume 0
17 16:00 Light 65
17 16:00 EXP_WaterVolume 40
17 16:00 Moisture 25
17 16:00 Fertilizer 2.8
17 16:00 END_EXPECTATIONS
17 16:01 WaterVolume 40

17 17:00 BEGIN_EXPECTATIONS
17 17:00 Temperature 26
17 17:00 WaterVolume 0
17 17:00 Light 60
17 17:00 EXP_WaterVolume 40
17 17:00 Moisture 29
17 17:00 Fertilizer 1.0
17 17:00 END_EXPECTATIONS
17 17:01 WaterVolume 40

17 18:00 BEGIN_EXPECTATIONS
17 18:00 Temperature 25
17 18:00 WaterVolume 0
17 18:00 Light 50
17 18:00 EXP_WaterVolume 0
17 18:00 Moisture 33
17 18:00 Fertilizer 2.0
17 18:00 END_EXPECTATIONS
17 18:01 WaterVolume 0

17 19:00 BEGIN_EXPECTATIONS
17 19:00 Temperature 24
17 19:00 WaterVolume 0
17 19:00 Light 30
17 19:00 EXP_WaterVolume 40
17 19:00 Moisture 28
17 19:00 Fertilizer 2.8
17 19:00 END_EXPECTATIONS
17 19:01 WaterVolume 40

17 20:00 BEGIN_EXPECTATIONS
17 20:00 Temperature 23
17 20:00 WaterVolume 0
17 20:00 Light 10
17 20:00 EXP_WaterVolume 0
17 20:00 Moisture 31
17 20:00 Fertilizer 1.9
17 20:00 END_EXPECTATIONS
17 20:01 WaterVolume 0

17 21:00 BEGIN_EXPECTATIONS
17 21:00 Temperature 23
17 21:00 WaterVolume 0
17 21:00 Light 10
17 21:00 EXP_WaterVolume 40
17 21:00 Moisture 27
17 21:00 Fertilizer 2.1
17 21:00 END_EXPECTATIONS
17 21:01 WaterVolume 40

17 22:00 BEGIN_EXPECTATIONS
17 22:00 Temperature 23
17 22:00 WaterVolume 0
17 22:00 Light 10
17 22:00 EXP_WaterVolume 40
17 22:00 Moisture 26
17 22:00 Fertilizer 1.5
17 22:00 END_EXPECTATIONS
17 22:01 WaterVolume 40

17 23:00 BEGIN_EXPECTATIONS
17 23:00 Temperature 23
17 23:00 WaterVolume 0
17 23:00 Light 10
17 23:00 EXP_WaterVolume 40
17 23:00 Moisture 27
17 23:00 Fertilizer 2.2
17 23:00 END_EXPECTATIONS
17 23:01 WaterVolume 40

### Friday ###
18 0:00 BEGIN_EXPECTATIONS
18 0:00 Temperature 18
18 0:00 WaterVolume 0
18 0:00 Light 10
18 0:00 EXP_WaterVolume 0
18 0:00 Moisture 30
18 0:00 Fertilizer 1.1
18 0:00 END_EXPECTATIONS
18 0:01 WaterVolume 0

18 1:00 BEGIN_EXPECTATIONS
18 1:00 Temperature 18
18 1:00 WaterVolume 0
18 1:00 Light 11
18 1:00 EXP_WaterVolume 40
18 1:00 Moisture 25
18 1:00 Fertilizer 2.8
18 1:00 END_EXPECTATIONS
18 1:01 WaterVolume 40

18 2:00 BEGIN_EXPECTATIONS
18 2:00 Temperature 18
18 2:00 WaterVolume 0
18 2:00 Light 13
18 2:00 EXP_WaterVolume 40
18 2:00 Moisture 29
18 2:00 Fertilizer 1.5
18 2:00 END_EXPECTATIONS
18 2:01 WaterVolume 40

18 3:00 BEGIN_EXPECTATIONS
18 3:00 Temperature 18
18 3:00 WaterVolume 0
18 3:00 Light 15
18 3:00 EXP_WaterVolume 40
18 3:00 Moisture 29
18 3:00 Fertilizer 1.6
18 3:00 END_EXPECTATIONS
18 3:01 WaterVolume 40

18 4:00 BEGIN_EXPECTATIONS
18 4:00 Temperature 19
18 4:00 WaterVolume 0
18 4:00 Light 20
18 4:00 EXP_WaterVolume 0
18 4:00 Moisture 33
18 4:00 Fertilizer 1.3
18 4:00 END_EXPECTATIONS
18 4:01 WaterVolume 0

18 5:00 BEGIN_EXPECTATIONS
18 5:00 Temperature 19
18 5:00 WaterVolume 0
18 5:00 Light 25
18 5:00 EXP_WaterVolume 0
18 5:00 Moisture 30
18 5:00 Fertilizer 1.7
18 5:00 END_EXPECTATIONS
18 5:01 WaterVolume 0

18 6:00 BEGIN_EXPECTATIONS
18 6:00 Temperature 20
18 6:00 WaterVolume 0
18 6:00 Light 40
18 6:00 EXP_WaterVolume 40
18 6:00 Moisture 28
18 6:00 Fertilizer 1.0
18 6:00 END_EXPECTATIONS
18 6:01 WaterVolume 40

18 7:00 BEGIN_EXPECTATIONS
18 7:00 Temperature 20
18 7:00 WaterVolume 0
18 7:00 Light 45
18 7:00 EXP_WaterVolume 40
18 7:00 Moisture 27
18 7:00 Fertilizer 1.6
18 7:00 END_EXPECTATIONS
18 7:01 WaterVolume 40

18 8:00 BEGIN_EXPECTATIONS
18 8:00 Temperature 20
18 8:00 WaterVolume 0
18 8:00 Light 50
18 8:00 EXP_WaterVolume 0
18 8:00 Moisture 31
18 8:00 Fertilizer 1.8
18 8:00 END_EXPECTATIONS
18 8:01 WaterVolume 0

18 9:00 BEGIN_EXPECTATIONS
18 9:00 Temperature 20
18 9:00 WaterVolume 0
18 9:00 Light 50
18 9:00 EXP_WaterVolume 0
18 9:00 Moisture 30
18 9:00 Fertilizer 2.7
18 9:00 END_EXPECTATIONS
18 9:01 WaterVolume 0

18 10:00 BEGIN_EXPECTATIONS
18 10:00 Temperature 20
18 10:00 WaterVolume 0
18 10:00 Light 50
18 10:00 EXP_WaterVolume 40
18 10:00 Moisture 27
